pret,descriere_zona,an_constructie,compartimentare,confort,etaj,nr_balcoane,nr_bucatarii,nr_bai,nr_camere,nr_garaje,nr_locuri_parcare,regim_inaltime,str_rezistenta,supraf_utila,tip_imobil,zona,lat,long
54026,"Bucuresti, zona Tineretului   440 m (6 minute)",2019.0,semidecomandat,1,Etaj 2,0,,1.0,1.0,0.0,,S+P+10E,beton,29.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
75900,"Bucuresti, Sector 4, zona Tineretului   60 m (1 minut)",1977.0,decomandat,1,Etaj 5,1,1.0,1.0,2.0,0.0,,P+8E,beton,55.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
83303,"Bucuresti, zona Tineretului",2009.0,decomandat,lux,Etaj 5,1,1.0,1.0,1.0,0.0,1.0,P+7E,beton,30.6,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
82000,"Bucuresti, Sector 4, zona Tineretului",2021.0,decomandat,lux,Etaj 5,1,1.0,1.0,2.0,0.0,,S+D+P+10E,beton,57.3,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
113000,"Bucuresti, Sector 4, zona Tineretului",1987.0,decomandat,1,Etaj 8,0,1.0,2.0,4.0,0.0,1.0,P+8E,beton,82.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
165000,"Bucuresti, zona Vacaresti (Tineretului)   710 m (9 minute)",2012.0,decomandat,1,Etaj 8,2,1.0,2.0,4.0,0.0,1.0,P+13E,altele,91.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
111900,"Bucuresti, Sector 4, zona Tineretului   390 m (5 minute)",1984.0,semidecomandat,1,Etaj 3,1,1.0,2.0,4.0,0.0,,S+P+10E,beton,81.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
99000,"Bucuresti, Sector 3, zona Tineretului   50 m (1 minut)",2018.0,decomandat,lux,Etaj 9,1,1.0,1.0,2.0,0.0,,S+P+9E,beton,61.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
82000,"Bucuresti, Sector 4, zona Tineretului",2021.0,decomandat,lux,Etaj 5,1,1.0,1.0,2.0,0.0,,S+D+P+10E,beton,57.3,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
163000,"Bucuresti, Sector 4, zona Tineretului",2010.0,decomandat,1,Etaj 2,1,1.0,2.0,3.0,0.0,,P+7E,beton,84.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
117000,"Bucuresti, zona Tineretului",2010.0,decomandat,lux,Etaj 9,1,1.0,1.0,2.0,0.0,,P+17E,,59.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
73000,"Bucuresti, Sector 4, zona Tineretului   660 m (8 minute)",1984.0,semidecomandat,1,Etaj 8,1,1.0,1.0,2.0,0.0,,P+10E,beton,55.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
105000,"Bucuresti, Sector 4, zona Tineretului",2021.0,decomandat,lux,Etaj 5,1,1.0,2.0,3.0,0.0,,S+D+P+10E,beton,72.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
65000,"Bucuresti, Sector 4, zona Tineretului   790 m (10 minute)",1979.0,decomandat,1,Etaj 7,1,1.0,1.0,1.0,0.0,,,,34.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
89900,"Bucuresti, zona Tineretului   510 m (6 minute)",1986.0,decomandat,1,Etaj 3,1,1.0,1.0,2.0,0.0,,P+4E,beton,51.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
87900,"Bucuresti, Sector 4, zona Tineretului",1980.0,decomandat,1,Etaj 5,1,1.0,1.0,2.0,0.0,,P+10E,,56.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
74000,"Bucuresti, Sector 4, zona Tineretului",1981.0,semidecomandat,1,Etaj 7,1,1.0,1.0,2.0,0.0,,P+10E,beton,50.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
130000,"Bucuresti, zona Tineretului   100 m (1 minut)",1984.0,decomandat,1,Etaj 9,2,1.0,2.0,4.0,0.0,,P+10E,beton,77.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
118000,"Bucuresti, Sector 4, zona Tineretului",2021.0,decomandat,lux,Etaj 3,1,1.0,2.0,3.0,0.0,,S+D+P+10E,beton,73.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
85000,"Bucuresti, Sector 4, zona Tineretului",,semidecomandat,1,Etaj 9,2,1.0,1.0,3.0,0.0,,D+P+11E,beton,70.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
185000,"Bucuresti, zona Tineretului   710 m (9 minute)",2012.0,decomandat,lux,Etaj 10,0,,2.0,4.0,0.0,,P+12E,,153.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
96900,"Bucuresti, Sector 3, zona Tineretului   230 m (3 minute)",2021.0,decomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,,S+P+11E,beton,43.4,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
96900,"Bucuresti, Sector 3, zona Tineretului   230 m (3 minute)",2021.0,decomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,,S+P+11E,beton,43.4,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
87000,"Bucuresti, zona Tineretului",1994.0,semidecomandat,1,Parter,0,1.0,1.0,2.0,0.0,,P+10E,caramida,54.66,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
122000,"Bucuresti, Sector 4, zona Tineretului",1979.0,semidecomandat,1,Etaj 3,1,1.0,2.0,3.0,0.0,1.0,P+10E,,68.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
107000,"Bucuresti, Sector 4, zona Tineretului   600 m (8 minute)",1978.0,semidecomandat,1,Parter,1,1.0,1.0,3.0,0.0,,S+P+10E,beton,67.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
102400,"Bucuresti, Sector 3, zona Tineretului   300 m (4 minute)",2021.0,semidecomandat,1,Etaj 2,1,1.0,1.0,2.0,0.0,,S+P+11E,beton,51.8,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
55900,"Bucuresti, Sector 4, zona Tineretului   540 m (7 minute)",1980.0,decomandat,1,Etaj 9,1,1.0,1.0,1.0,0.0,,S+P+10E,beton,33.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
55000,"Bucuresti, zona Tineretului   690 m (9 minute)",1980.0,decomandat,1,Etaj 6,1,1.0,1.0,1.0,0.0,,P+8E,beton,31.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
49900,"Bucuresti, Sector 4, zona Tineretului   370 m (5 minute)",1978.0,decomandat,1,Etaj 9,1,1.0,1.0,1.0,0.0,,P+10E,,27.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
80000,"Bucuresti, Sector 4, zona Tineretului",1958.0,semidecomandat,1,Parter,0,1.0,1.0,3.0,0.0,,S+P+2E,beton,59.0,casa/vila,"Tineretului, Bucuresti, Romania",44.413752,26.110802
92900,"Bucuresti, Sector 4, zona Tineretului   300 m (4 minute)",1978.0,decomandat,1,Etaj 8,2,1.0,1.0,3.0,0.0,,P+10E,beton,66.38,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
59000,"Bucuresti, Sector 4, zona Tineretului   760 m (10 minute)",1981.0,decomandat,1,Etaj 9,1,1.0,1.0,1.0,0.0,,P+11E,beton,31.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
99000,"Bucuresti, Sector 4, zona Tineretului   350 m (4 minute)",1996.0,decomandat,1,Etaj 8,1,1.0,2.0,3.0,0.0,1.0,P+8E,beton,70.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
149150,"Bucuresti, Sector 4, zona Tineretului   300 m (4 minute)",2020.0,decomandat,lux,Etaj 3,2,1.0,2.0,3.0,0.0,,S+P+5E,beton,117.5,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
128000,"Bucuresti, Sector 4, zona Vacaresti (Tineretului)",1986.0,decomandat,1,Etaj 2,1,1.0,2.0,4.0,0.0,,P+8E,beton,86.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
137750,"Bucuresti, Sector 4, zona Tineretului   310 m (4 minute)",2020.0,decomandat,lux,Etaj 1,1,1.0,2.0,3.0,0.0,,P+5E,beton,98.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
122998,"Bucuresti, zona Tineretului   670 m (8 minute)",1986.0,decomandat,1,Etaj 2,0,1.0,2.0,4.0,0.0,,P+8E,,86.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
101500,"Bucuresti, Sector 4, zona Tineretului   320 m (4 minute)",2019.0,decomandat,lux,Etaj 1,1,1.0,1.0,2.0,0.0,,P+5E,beton,55.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
89000,"Bucuresti, zona Tineretului   610 m (8 minute)",1982.0,semidecomandat,1,Etaj 2,1,1.0,1.0,2.0,0.0,,P+8E,beton,52.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
58000,"Bucuresti, Sector 4, zona Tineretului   790 m (10 minute)",1981.0,decomandat,1,Etaj 10,1,1.0,1.0,1.0,0.0,,P+10E,,36.0,bloc de apartamente,"Tineretului, Bucuresti, Romania",44.413752,26.110802
108000,"Bucuresti, zona P-ta Muncii (Muncii)",1989.0,decomandat,1,Etaj 8,0,,1.0,2.0,0.0,,P+10E,,54.0,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
133000,"Bucuresti, Sector 2, zona P-ta Muncii (Muncii)   780 m (10 minute)",2019.0,decomandat,lux,Etaj 4,1,1.0,2.0,3.0,0.0,,P+5E,beton,100.0,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
90000,"Bucuresti, Sector 3, zona Muncii   430 m (5 minute)",2019.0,semidecomandat,1,Etaj 2,1,1.0,1.0,2.0,0.0,,P+3E,beton,42.8,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
75684,"Bucuresti, Sector 2, zona P-ta Muncii (Muncii)",2021.0,semidecomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,,S+P+5E,beton,48.22,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
61900,"Bucuresti, zona P-ta Muncii (Muncii)",2019.0,decomandat,1,Etaj 1,1,1.0,1.0,1.0,0.0,,P+3E,beton,32.0,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
110900,"Bucuresti, zona P-ta Muncii (Muncii)   130 m (2 minute)",,decomandat,1,Etaj 8,0,,,2.0,0.0,,P+9E,,60.0,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
66000,"Bucuresti, zona Muncii",1962.0,decomandat,1,Etaj 9,0,,1.0,2.0,0.0,,P+11E,,44.0,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
49137,"Bucuresti, Sector 2, zona P-ta Muncii (Muncii)",2021.0,semidecomandat,1,Etaj 4,1,1.0,1.0,1.0,0.0,,S+P+5E,beton,30.52,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
145000,"Bucuresti, Sector 2, zona P-ta Muncii (Muncii)",2020.0,decomandat,lux,Etaj 1,1,1.0,2.0,3.0,0.0,,S+P+6E,beton,81.0,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
75672,"Bucuresti, Sector 2, zona Muncii",2021.0,semidecomandat,1,Etaj 1,2,1.0,1.0,2.0,0.0,,S+P+5E,beton,48.22,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
49137,"Bucuresti, Sector 2, zona Muncii",2021.0,semidecomandat,1,Etaj 4,1,1.0,1.0,1.0,0.0,,S+P+5E,beton,30.52,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
102300,"Bucuresti, Sector 2, zona P-ta Muncii (Muncii)",2020.0,decomandat,lux,Etaj 2,1,1.0,1.0,2.0,0.0,,S+P+6E,beton,60.0,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
78000,"Bucuresti, zona Muncii",2019.0,decomandat,1,Etaj 7,1,1.0,1.0,2.0,0.0,,P+11E,beton,56.3,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
76415,"Bucuresti, Sector 2, zona Muncii   500 m (6 minute)",2019.0,decomandat,lux,Etaj 1,2,1.0,1.0,1.0,0.0,,S+P+4E,beton,45.0,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
108715,"Bucuresti, Sector 3, zona P-ta Muncii (Muncii)   250 m (3 minute)",2020.0,semidecomandat,1,Parter,1,1.0,2.0,3.0,0.0,,D+P+5E,beton,71.2,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
62000,"Bucuresti, zona Muncii   230 m (3 minute)",1940.0,semidecomandat,1,Etaj 3,1,1.0,1.0,2.0,0.0,,P+6E,altele,50.0,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
49089,"Bucuresti, Sector 2, zona P-ta Muncii (Muncii)",2021.0,decomandat,1,Etaj 1,1,1.0,1.0,1.0,0.0,,S+P+5E,beton,30.49,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
74200,"Bucuresti, zona P-ta Muncii (Muncii)   340 m (4 minute)",1996.0,decomandat,1,Etaj 5,1,1.0,1.0,1.0,0.0,,P+7E,beton,40.0,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
102900,"Bucuresti, Sector 3, zona Muncii   630 m (8 minute)",2012.0,semidecomandat,lux,Etaj 3,1,1.0,1.0,2.0,0.0,1.0,S+P+7E,beton,48.14,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
65140,"Bucuresti, Sector 3, zona P-ta Muncii (Muncii)   180 m (2 minute)",2020.0,semidecomandat,1,Parter,1,1.0,1.0,2.0,0.0,,D+P+5E,beton,42.7,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
149000,"Bucuresti, Sector 1, zona P-ta Muncii (Muncii)   650 m (8 minute)",2009.0,,lux,Etaj 4,3,1.0,2.0,3.0,0.0,,P+7E,,94.1,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
49089,"Bucuresti, Sector 2, zona Muncii",2021.0,semidecomandat,1,Etaj 2,1,1.0,1.0,1.0,0.0,,S+P+5E,beton,30.49,bloc de apartamente,"Muncii, Bucuresti, Romania",44.43552,26.16701
73900,"Bucuresti, Sector 6, zona Regie (Crangasi)   630 m (8 minute)",2021.0,decomandat,1,Etaj 3,1,1.0,1.0,2.0,0.0,,S+D+P+9E,beton,47.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
83900,"Bucuresti, Sector 6, zona Regie (Crangasi)   620 m (8 minute)",2021.0,decomandat,1,Etaj 2,1,1.0,1.0,2.0,0.0,,S+D+P+9E,beton,54.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
83900,"Bucuresti, Sector 6, zona Regie (Crangasi)   620 m (8 minute)",2021.0,decomandat,1,Etaj 2,1,1.0,1.0,2.0,0.0,,S+D+P+9E,beton,54.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
70900,"Bucuresti, Sector 6, zona Crangasi",2019.0,decomandat,lux,Etaj 4,1,1.0,2.0,3.0,0.0,,S+P+11E,beton,71.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
78214,"Bucuresti, Sector 6, zona Crangasi   670 m (8 minute)",1996.0,decomandat,1,Parter,0,1.0,2.0,2.0,0.0,,D+P+10E,beton,66.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
46700,"Bucuresti, Sector 6, zona Crangasi",2019.0,decomandat,1,Etaj 1,1,1.0,1.0,1.0,0.0,1.0,P+3E,caramida,42.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
59900,"Bucuresti, Sector 6, zona Crangasi",2019.0,decomandat,1,Etaj 1,1,1.0,1.0,2.0,0.0,1.0,S+P+11E,beton,63.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
59900,"Bucuresti, Sector 6, zona Crangasi",2019.0,decomandat,lux,Etaj 2,1,1.0,1.0,2.0,0.0,,S+P+11E,beton,63.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
54000,"Bucuresti, Sector 1, zona Crangasi   670 m (8 minute)",,semidecomandat,1,Etaj 7,0,,1.0,2.0,0.0,,P+8E,beton,56.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
54000,"Bucuresti, Sector 1, zona Crangasi   670 m (8 minute)",,semidecomandat,1,Etaj 7,0,,1.0,2.0,0.0,,P+8E,beton,56.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
65000,"Bucuresti, zona Crangasi   700 m (9 minute)",1986.0,decomandat,1,Etaj 8,1,1.0,2.0,3.0,0.0,,P+8E,beton,65.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
55952,"Bucuresti, zona Crangasi   400 m (5 minute)",2020.0,decomandat,1,Etaj 1,1,,1.0,1.0,0.0,,P+11E,beton,43.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
105000,"Bucuresti, zona Crangasi   300 m (4 minute)",1986.0,decomandat,1,Etaj 7,1,1.0,2.0,4.0,0.0,,P+9E,altele,88.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
53000,"Bucuresti, zona Crangasi",,semidecomandat,1,Etaj 2,0,,,2.0,0.0,,P+7E,,57.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
95105,"Bucuresti, zona Crangasi   400 m (5 minute)",2020.0,semidecomandat,1,Etaj 2,1,,2.0,3.0,0.0,,P+11E,beton,71.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
56500,"Bucuresti, Sector 6, zona Crangasi",2019.0,decomandat,lux,Etaj 1,1,1.0,1.0,2.0,0.0,1.0,S+P+5E,beton,51.9,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
55000,"Bucuresti, zona Crangasi   300 m (4 minute)",2019.0,semidecomandat,lux,Etaj 6,0,,,1.0,0.0,,P+6E,,42.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
55000,"Bucuresti, zona Crangasi   300 m (4 minute)",2019.0,semidecomandat,lux,Etaj 6,0,,,1.0,0.0,,P+6E,,42.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
45800,"Bucuresti, Sector 6, zona Regie (Crangasi)   190 m (2 minute)",2020.0,decomandat,lux,Etaj 4,1,1.0,1.0,1.0,0.0,,,,33.91,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
45800,"Bucuresti, Sector 6, zona Regie (Crangasi)   190 m (2 minute)",2020.0,decomandat,lux,Etaj 4,1,1.0,1.0,1.0,0.0,,,,33.91,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
74900,"Bucuresti, Sector 6, zona Regie (Crangasi)   520 m (7 minute)",2020.0,decomandat,1,Etaj 2,1,1.0,1.0,2.0,0.0,,S+D+P+8E,beton,47.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
69000,"Bucuresti, zona Crangasi",1968.0,semidecomandat,1,Parter,1,1.0,1.0,2.0,0.0,,P+4E,beton,48.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
87000,"Bucuresti, zona Crangasi   720 m (9 minute)",,semidecomandat,1,Etaj 2,0,,2.0,3.0,0.0,,P+8E,,70.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
64181,"Bucuresti, zona Crangasi   400 m (5 minute)",2020.0,semidecomandat,1,Etaj 4,1,1.0,1.0,2.0,0.0,,P+11E,beton,47.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
53512,"Bucuresti, zona Crangasi   400 m (5 minute)",2020.0,semidecomandat,1,Etaj 3,1,,1.0,1.0,0.0,,P+11E,beton,43.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
48000,"Bucuresti, Sector 6, zona Crangasi   600 m (8 minute)",1963.0,decomandat,1,Etaj 5,0,1.0,1.0,2.0,0.0,,S+P+11E,beton,42.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
82000,"Bucuresti, zona Crangasi",1980.0,semidecomandat,1,Etaj 5,1,1.0,2.0,3.0,0.0,,P+8E,beton,72.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
78500,"Bucuresti, Sector 6, zona Crangasi   570 m (7 minute)",1982.0,decomandat,1,Etaj 8,1,1.0,2.0,3.0,0.0,,P+8E,beton,75.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
101566,"Bucuresti, zona Crangasi   400 m (5 minute)",2020.0,decomandat,1,Etaj 4,1,,2.0,3.0,0.0,,P+11E,beton,78.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
75000,"Bucuresti, zona Crangasi   490 m (6 minute)",1983.0,semidecomandat,1,Etaj 8,2,,2.0,4.0,0.0,,S+P+8E,,89.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
49900,"Bucuresti, Sector 6, zona Crangasi",2019.0,,1,,1,1.0,1.0,2.0,0.0,,D+P+5E,beton,77.0,bloc de apartamente,"Crangasi, Bucuresti, Romania",44.45327,26.04776
80000,"Bucuresti, Sector 2, zona Stefan cel Mare",1962.0,decomandat,1,Etaj 3,1,1.0,1.0,2.0,0.0,,P+4E,,50.0,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
80000,"Bucuresti, Sector 2, zona Stefan cel Mare",1962.0,decomandat,1,Etaj 3,1,1.0,1.0,2.0,0.0,,P+4E,,50.0,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
69800,"Bucuresti, Sector 2, zona Stefan cel Mare   540 m (7 minute)",1964.0,semidecomandat,1,Etaj 3,1,1.0,1.0,3.0,0.0,,P+9E,beton,57.91,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
69800,"Bucuresti, Sector 2, zona Stefan cel Mare   540 m (7 minute)",1964.0,semidecomandat,1,Etaj 3,1,1.0,1.0,3.0,0.0,,P+9E,beton,57.91,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
69800,"Bucuresti, Sector 2, zona Stefan cel Mare   540 m (7 minute)",1964.0,semidecomandat,1,Etaj 3,1,1.0,1.0,3.0,0.0,,P+9E,beton,57.91,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
103000,"Bucuresti, Sector 2, zona Stefan cel Mare   500 m (6 minute)",1965.0,decomandat,1,Etaj 1,1,1.0,1.0,3.0,0.0,,P+7E,beton,61.73,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
54900,"Bucuresti, Sector 2, zona Stefan cel Mare   330 m (4 minute)",1961.0,semidecomandat,1,Etaj 3,1,1.0,1.0,2.0,0.0,,P+10E,beton,53.0,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
56900,"Bucuresti, Sector 2, zona Stefan cel Mare   790 m (10 minute)",2019.0,semidecomandat,1,Etaj 3,0,1.0,1.0,1.0,0.0,,S+P+3E,beton,27.0,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
56900,"Bucuresti, Sector 2, zona Stefan cel Mare   790 m (10 minute)",2019.0,semidecomandat,1,Etaj 3,0,1.0,1.0,1.0,0.0,,S+P+3E,beton,27.0,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
54900,"Bucuresti, Sector 2, zona Stefan cel Mare   330 m (4 minute)",1961.0,semidecomandat,1,Etaj 3,1,1.0,1.0,2.0,0.0,,P+10E,beton,53.0,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
59900,"Bucuresti, Sector 2, zona Stefan cel Mare   770 m (10 minute)",2019.0,semidecomandat,1,Etaj 3,1,1.0,1.0,1.0,0.0,,S+P+3E,beton,34.0,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
89000,"Bucuresti, Sector 2, zona Stefan cel Mare   460 m (6 minute)",1964.0,semidecomandat,1,Etaj 1,1,1.0,1.0,3.0,0.0,,P+10E,beton,58.93,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
250000,"Bucuresti, Sector 2, zona Stefan cel Mare   290 m (4 minute)",2008.0,semidecomandat,1,Parter,0,1.0,1.0,3.0,0.0,,P+13E,beton,105.0,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
64500,"Bucuresti, zona Stefan cel Mare   560 m (7 minute)",1980.0,decomandat,1,Etaj 10,1,1.0,1.0,2.0,0.0,1.0,P+10E,beton,57.0,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
90500,"Bucuresti, Sector 2, zona Stefan cel Mare   750 m (9 minute)",2019.0,semidecomandat,1,Etaj 1,2,1.0,1.0,2.0,1.0,1.0,S+P+3E,beton,59.0,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
64500,"Bucuresti, zona Stefan cel Mare   560 m (7 minute)",1980.0,decomandat,1,Etaj 10,1,1.0,1.0,2.0,0.0,1.0,P+10E,beton,57.0,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
84900,"Bucuresti, zona Stefan cel Mare",1984.0,semidecomandat,1,Etaj 8,2,1.0,1.0,2.0,0.0,,P+8E,altele,50.0,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
250000,"Bucuresti, Sector 2, zona Stefan cel Mare   290 m (4 minute)",2008.0,semidecomandat,1,Parter,0,1.0,1.0,3.0,0.0,,P+13E,beton,105.0,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
84900,"Bucuresti, zona Stefan cel Mare",1984.0,semidecomandat,1,Etaj 8,2,1.0,1.0,2.0,0.0,,P+8E,altele,50.0,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
89000,"Bucuresti, Sector 2, zona Stefan cel Mare   460 m (6 minute)",1964.0,semidecomandat,1,Etaj 1,1,1.0,1.0,3.0,0.0,,P+10E,beton,58.93,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
53900,"Bucuresti, zona Stefan cel Mare",1961.0,semidecomandat,1,Etaj 3,1,1.0,1.0,2.0,0.0,,P+7E,altele,54.0,bloc de apartamente,"Stefan cel Mare, Bucuresti, Romania",44.45294000000001,26.104207
