pret,descriere_zona,an_constructie,compartimentare,confort,etaj,nr_balcoane,nr_bucatarii,nr_bai,nr_camere,nr_garaje,nr_locuri_parcare,regim_inaltime,str_rezistenta,supraf_constr,supraf_utila,supraf_utila_totala,tip_imobil,zona,lat,long
326990,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019,decomandat,lux,Parter,,1,2,4,,,P+6E,beton,155.65,131.2,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
79310,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2018,decomandat,lux,Etaj 5,,1,1,1,,,P+6E,beton,43.6,36.6,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
215000,"Bucuresti, Sector 1, zona 1 Mai   340 m (4 minute)",2021,decomandat,lux,Etaj 1,2,1,2,3,,1,P+6E,,120,76,100,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
165000,"Bucuresti, zona 1 Mai   350 m (4 minute)",2017,decomandat,lux,Etaj 2,,1,2,3,,,P+4E,beton,80,75,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
81540,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019,decomandat,lux,Parter,,1,1,1,,,P+6E,beton,43.65,36.4,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
450000,"Bucuresti, zona 1 Mai",2019,decomandat,lux,Etaj 9,1,1,2,4,,,P+9E,beton,207,135,180,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
157550,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019,decomandat,lux,Etaj 5,1,1,2,3,,,P+7E,beton,96.37,78.3,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
79310,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2018,decomandat,lux,Etaj 3,,1,1,1,,,P+6E,beton,43.6,36.6,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
140000,"Bucuresti, Sector 1, zona 1 Mai   700 m (9 minute)",1950,decomandat,1,Parter,,1,2,2,,1,S+P+1E,beton,90,58,77,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
129750,"Bucuresti, Sector 1, zona 1 Mai",1980,decomandat,1,Etaj 3,1 (închise),1,2,3,,1,P+10E,beton,82,68,70,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
102040,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019,decomandat,lux,Etaj 5,1,1,1,2,,,P+7E,beton,68.18,51.67,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
77950,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019,decomandat,lux,Parter,,1,1,1,,,P+6E,beton,43.85,35.9,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
72900,"Bucuresti, Sector 1, zona Titulescu (1 Mai)   180 m (2 minute)",2019,decomandat,1,Etaj 1,1,1,1,1,,,P+7E,beton,43,35.5,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
159300,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019,decomandat,lux,Etaj 5,,1,2,3,,,P+6E,beton,99.7,81.45,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
420000,"Bucuresti, zona Titulescu (1 Mai)",2018,decomandat,lux,Etaj 5,,1,3,4,,3,P+6E,beton,157,122,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
68000,"Bucuresti, Sector 1, zona 1 Mai   470 m (6 minute)",1968,semidecomandat,1,Etaj 2,1 (închise),1,1,2,,,P+7E,,50,48,49,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
79310,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2018,decomandat,lux,Etaj 6,,1,1,1,,,P+6E,beton,43.6,36.6,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
65000,"Bucuresti, zona 1 Mai   410 m (5 minute)",,semidecomandat,1,Etaj 1,,,,2,,,,,,55,,,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
186930,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019,decomandat,lux,Parter,,1,2,3,,,P+6E,beton,89.15,73.55,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
67500,"Bucuresti, zona 1 Mai",1968,semidecomandat,1,Etaj 4,1,1,1,3,,,P+7E,altele,60,60,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
114000,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019,decomandat,lux,Etaj 1,,1,1,2,,,P+6E,beton,63.6,54.5,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
75160,"Bucuresti, zona Titulescu (1 Mai)   240 m (3 minute)",2019,decomandat,lux,Etaj 1,,1,1,1,,,P+6E,beton,43.65,35.5,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
114900,"Bucuresti, zona 1 Mai",1983,decomandat,1,Etaj 5,1,1,2,3,,,P+8E,altele,75,75,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
89500,"Bucuresti, zona Turda (1 Mai)",1984,decomandat,1,Etaj 5,,,1,2,,,P+10E,,60,57,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
115000,"Bucuresti, Sector 1, zona Titulescu (1 Mai)   490 m (6 minute)",2019,decomandat,1,Etaj 1,2,1,1,2,,,P+5E,beton,79,69,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
105000,"Bucuresti, zona 1 Mai",2018,decomandat,1,Etaj 1,1,1,2,3,,,P+3E,altele,78,78,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
130000,"Bucuresti, Sector 1, zona 1 Mai   550 m (7 minute)",,decomandat,1,Etaj 9,2 (închise),1,1,3,,,S+P+10E,,95,67,79,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
89000,"Bucuresti, zona 1 Mai   420 m (5 minute)",2000,decomandat,1,Etaj 1,,,2,3,,,P+2E,,,66,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
74000,"Bucuresti, zona 1 Mai   490 m (6 minute)",1969,semidecomandat,1,Etaj 5,1,1,1,2,,,P+7E,altele,62,54,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
145000,"Bucuresti, zona Titulescu (1 Mai)",2019,semidecomandat,lux,Etaj 1,,1,2,3,,,D+P+2E+M,beton,108,92,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
85000,"Bucuresti, Sector 1, zona 1 Mai   130 m (2 minute)",1965,semidecomandat,1,Etaj 2,1 (închise),,1,3,,,P+7E,,74,65,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
125000,"Bucuresti, Sector 1, zona Titulescu (1 Mai)",1982,semidecomandat,1,Etaj 3,1 (închise),1,2,3,,,P+10E,beton,73,73,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
105000,"Bucuresti, Sector 1, zona Titulescu (1 Mai)",2019,decomandat,lux,Etaj 1,2,1,1,2,1,1,S+P+4E,beton,66,46,53,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
135000,"Bucuresti, Sector 1, zona Turda (1 Mai)   670 m (8 minute)",1982,decomandat,1,Etaj 4,2 (închise),1,2,4,,,P+8E,beton,100,81,87,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
164900,"Bucuresti, zona 1 Mai",2017,semidecomandat,1,Etaj 2,1,1,2,3,,1,P+3E,beton,100,90,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
93000,"Bucuresti, zona 1 Mai",1986,semidecomandat,1,Etaj 5,,,1,2,,,P+8E,,60,56,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
135000,"Bucuresti, Sector 1, zona 1 Mai   670 m (8 minute)",1982,decomandat,1,Etaj 4,2 (închise),1,2,4,,,P+8E,beton,100,81,87,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
110000,"Bucuresti, Sector 1, zona 1 Mai   420 m (5 minute)",2016,decomandat,lux,Parter,,1,1,2,,,P+3E,beton,87,70,87,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
208000,"Bucuresti, Sector 1, zona Titulescu (1 Mai)",1994,decomandat,1,Etaj 3,2,1,2,4,,1,P+10E,,,100,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
122000,"Bucuresti, zona 1 Mai",1978,decomandat,1,Etaj 6,2,1,2,3,,,P+10E,altele,78,78,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
74500,"Bucuresti, Sector 1, zona 1 Mai",2015,semidecomandat,1,Etaj 1,1,1,1,2,,,P+2E,beton,62,50,53,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
57500,"Bucuresti, zona Turda (1 Mai)",1984,semidecomandat,1,Etaj 3,,,1,1,,,P+10E,,40,35,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
93000,"Bucuresti, zona 1 Mai",1984,decomandat,1,Etaj 8,1,1,1,2,,,P+8E,,60,56,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
88000,"Bucuresti, Sector 1, zona Turda (1 Mai)   670 m (8 minute)",1986,decomandat,1,Etaj 9,1 (închise),1,2,3,,,P+10E,beton,81,68,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
124000,"Bucuresti, Sector 1, zona 1 Mai",1983,semidecomandat,1,Etaj 3,1 (închise),1,2,3,,1,S+P+10E,beton,86,72,,bloc de apartamente,"1 Mai, Bucuresti, Romania",44.41853,26.041929999999997
98750,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Etaj 2,1,1,2,3,,1,D+P+3E,beton,110,88,88,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
50999,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Etaj 1,1,1,1,2,,,P+4E,beton,61.68,53.73,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
46000,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Parter,,,1,2,,,P+4E,caramida,54.66,45.55,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
89500,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   700 m (9 minute)",2019,decomandat,lux,Etaj 8,1,1,2,3,,,S+P+11E,beton,86,77,77,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
63500,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Etaj 1,1,1,1,2,,,P+3E,beton,78,64,64,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
63500,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Etaj 1,1,1,1,2,,,P+3E,beton,78,64,64,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
50369,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,,Etaj 1,1,1,1,2,,,P+2E+M,beton,62,50,55,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
50369,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,,Etaj 1,1,1,1,2,,,P+2E+M,beton,62,50,55,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
66399,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Etaj 1,1,1,2,3,,,P+4E,beton,81.43,70.46,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
53900,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2020,decomandat,1,Etaj 2,1,1,1,2,,,P+6E,beton,70,60,60,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
74900,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Etaj 2,1,1,2,3,,,P+3E,beton,85,74.4,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
74900,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Etaj 2,1,1,2,3,,,P+3E,beton,85,74.4,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
46499,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Parter,1,1,1,2,,,P+4E,beton,56.5,49.1,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
46499,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Parter,1,1,1,2,,,P+4E,beton,56.5,49.1,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
58800,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,semidecomandat,1,Etaj 2,1,1,2,3,,1,P+4E+M,beton,71,,63,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
58800,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,semidecomandat,1,Etaj 2,1,1,2,3,,1,P+4E+M,beton,71,,63,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
51000,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2010,decomandat,1,Parter,1,1,1,2,,1,P+2E,beton,60,51,51,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
53390,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   710 m (9 minute)",2019,decomandat,1,Parter,1,1,1,2,,,P+3E,beton,60,54,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
43500,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2020,decomandat,1,Etaj 1,,1,1,1,,,P+5E,beton,50,45,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
43500,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2020,decomandat,1,Etaj 1,,1,1,1,,,P+5E,beton,50,45,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
93000,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2017,decomandat,1,Etaj 2,,1,1,3,,,D+P+3E+M,,67.2,67.2,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
32000,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Etaj 6,,1,1,1,,,P+6E,beton,41,30,30,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
135000,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2017,semidecomandat,1,Mansarda,2,1,2,4,,,P+3E+M,,84.45,84.45,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
57855,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Parter,1,1,2,3,,,P+4E,beton,78,65,65,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
45900,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2020,decomandat,1,Parter,1,1,1,2,,,D+P+6E,beton,60,50,50,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
49500,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Etaj 1,1,1,1,2,,,D+P+2E,beton,55,48,48,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
50000,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   720 m (9 minute)",1970,semidecomandat,1,Etaj 4,,1,1,2,,1,S+P+4E,beton,60,50,50,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
35000,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Etaj 6,1,1,1,1,,,D+P+6E,beton,42,33,33,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
165000,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2017,decomandat,1,Mansarda,,1,2,4,,,P+3E+M,,115.4,115.4,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
54000,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2018,decomandat,1,Etaj 1,1,1,1,2,,,S+P+4E,beton,58,52,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
64956,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   620 m (8 minute)",2020,decomandat,1,Etaj 2,1,1,1,2,,,D+P+6E,beton,72,62,62,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
49450,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,lux,Etaj 2,1,1,1,2,,,D+P+6E,beton,71,60,60,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
51100,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Etaj 4,1,1,1,2,,,P+4E,beton,64,54,54,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
51999,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Parter,1,1,1,2,,,P+4E,beton,62.87,55.9,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
44609,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   630 m (8 minute)",2020,decomandat,1,Etaj 1,1,1,1,1,,,D+P+6E,beton,56,46,46,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
37905,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Parter,1,1,1,1,,,P+4E,beton,46.12,39.9,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
47850,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Etaj 3,1,1,1,2,,,P+3E,beton,56,45,45,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
130000,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2017,decomandat,1,Mansarda,1,,,3,,,P+3E+M,,107.05,107.05,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
45000,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Etaj 1,1,1,1,2,,,D+P+6E,beton,63,53,53,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
71580,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   660 m (8 minute)",2019,semidecomandat,1,Etaj 1,1,1,2,3,,,P+4E,beton,82,72,72,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
39000,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   440 m (6 minute)",1977,semidecomandat,1,Etaj 8,1 (închise),1,1,1,,,S+P+10E,beton,35,31,31,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
53500,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   670 m (8 minute)",2019,decomandat,1,Etaj 1,1,1,1,2,,,P+3E,beton,60,54,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
47900,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   720 m (9 minute)",2019,decomandat,1,Etaj 3,1,1,1,2,,,P+3E+M,beton,55,45,45,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
39700,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   580 m (7 minute)",2016,decomandat,1,Etaj 2,1 (închise),1,1,1,,,P+3E,beton,27,27,27,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
65500,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Parter,,1,1,2,,1,S+P+3E,beton,70,65,65,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
51110,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Etaj 2,1,1,1,2,,1,P+4E,caramida,62,54,54,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
59755,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Parter,1,1,2,3,,,P+4E,beton,74,64,64,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
98000,"Bucuresti, zona 1 Decembrie 1918 (Titan)   430 m (5 minute)",2018,decomandat,1,Etaj 2,,,2,3,,,P+3E,,,77,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
66400,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Etaj 1,1,1,2,3,,,P+4E,beton,80,70,70,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
90000,"Bucuresti, zona 1 Decembrie 1918 (Titan)   400 m (5 minute)",,decomandat,,Parter,,,2,4,,,P+4E,,,81,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
50000,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Etaj 1,1,1,1,2,,1,P+3E,beton,61,52,52,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
80521,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Etaj 5,,1,1,2,,,D+P+5E,beton,114.5,107.25,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
47399,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Parter,1,1,1,2,,,P+4E,beton,57.66,50,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
52900,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2018,semidecomandat,1,Etaj 1,1,1,1,2,,1,P+2E,beton,60,55,55,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
39805,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Etaj 4,1,1,1,2,,,P+5E,beton,47.88,41.8,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
50000,"Bucuresti, Sector 1, zona 1 Decembrie 1918 (Titan)",2019,decomandat,1,Etaj 1,1,1,1,2,,,D+P+2E,beton,57,50,50,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
75000,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2019,decomandat,lux,Etaj 1,2,1,1,3,,1,P+4E,beton,95,84,84,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
73000,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   790 m (10 minute)",2020,decomandat,1,Parter,1,1,2,3,,,D+P+6E,beton,89,79,79,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
32900,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)",2020,decomandat,1,Etaj 1,1,1,1,1,,1,S+P+3E,beton,36,30,30,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
41660,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2020,decomandat,1,Parter,1,1,1,1,,,D+P+6E,beton,48.2,44.06,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
45500,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2018,decomandat,1,Parter,1,1,1,2,,1,D+P+4E,beton,52.3,45.53,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
86765,"Bucuresti, zona 1 Decembrie 1918 (Titan)",2018,decomandat,1,Etaj 5,,1,1,2,,,D+P+5E,beton,122.3,118.25,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
43000,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   490 m (6 minute)",2019,decomandat,1,Etaj 3,1,,1,2,,,P+5E,beton,54,47,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
75700,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   710 m (9 minute)",2019,decomandat,1,Etaj 1,1,1,2,3,,,P+2E,beton,85,76,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
58500,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   760 m (10 minute)",1970,decomandat,1,Etaj 3,,1,1,2,,1,S+P+4E,beton,59,50,50,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
61000,"Bucuresti, Sector 3, zona 1 Decembrie 1918 (Titan)   720 m (9 minute)",2020,decomandat,1,Etaj 2,1,1,1,2,,,P+6E,beton,67,61,,bloc de apartamente,"1 Decembrie 1918, Bucuresti, Romania",44.4257,26.17845
